"","Date_time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"1506",2007-02-02 01:05:00,0.306,0.108,241.48,1.4,0,2,0
"1507",2007-02-02 01:06:00,0.306,0.108,241.59,1.4,0,1,0
"1508",2007-02-02 01:07:00,0.306,0.108,241.51,1.4,0,2,0
"1509",2007-02-02 01:08:00,0.306,0.108,241.74,1.4,0,1,0
"1510",2007-02-02 01:09:00,0.306,0.112,242.43,1.4,0,1,0
"1511",2007-02-02 01:10:00,0.308,0.114,242.92,1.4,0,2,0
"1512",2007-02-02 01:11:00,0.306,0.112,242.71,1.4,0,1,0
"1513",2007-02-02 01:12:00,0.306,0.112,242.68,1.4,0,1,0
"1514",2007-02-02 01:13:00,0.308,0.12,244.08,1.4,0,2,0
"1515",2007-02-02 01:14:00,0.306,0.12,244.06,1.4,0,1,0
"1516",2007-02-02 01:15:00,0.306,0.118,243.98,1.4,0,1,0
"1517",2007-02-02 01:16:00,0.304,0.118,243.67,1.4,0,2,0
"1518",2007-02-02 01:17:00,0.302,0.116,243.38,1.4,0,1,0
"1519",2007-02-02 01:18:00,0.3,0.112,242.75,1.2,0,1,0
"1520",2007-02-02 01:19:00,0.3,0.112,242.74,1.2,0,2,0
"1521",2007-02-02 01:20:00,0.296,0.108,241.4,1.2,0,1,0
"1522",2007-02-02 01:21:00,0.372,0.186,241.41,1.8,0,1,0
"1523",2007-02-02 01:22:00,0.406,0.242,241.47,2,0,1,0
"1524",2007-02-02 01:23:00,0.4,0.24,241.09,1.8,0,1,0
"1525",2007-02-02 01:24:00,0.4,0.244,241.63,1.8,0,2,0
"1526",2007-02-02 01:25:00,0.398,0.242,241.52,1.8,0,1,0
"1527",2007-02-02 01:26:00,0.396,0.242,241.57,1.8,0,1,0
"1528",2007-02-02 01:27:00,0.394,0.242,241.42,1.8,0,1,0
"1529",2007-02-02 01:28:00,0.392,0.244,241.69,1.8,0,1,0
"1530",2007-02-02 01:29:00,0.39,0.242,241.49,1.8,0,2,0
"1531",2007-02-02 01:30:00,0.388,0.242,241.41,1.8,0,1,0
"1532",2007-02-02 01:31:00,0.358,0.188,241.43,1.6,0,1,0
"1533",2007-02-02 01:32:00,0.318,0.122,241.82,1.4,0,0,0
"1534",2007-02-02 01:33:00,0.316,0.122,241.82,1.4,0,0,0
"1535",2007-02-02 01:34:00,0.318,0.122,242.19,1.4,0,0,0
"1536",2007-02-02 01:35:00,0.318,0.124,242.58,1.4,0,0,0
"1537",2007-02-02 01:36:00,0.254,0,242.62,1,0,0,0
"1538",2007-02-02 01:37:00,0.222,0,241.76,1,0,0,0
"1539",2007-02-02 01:38:00,0.312,0.086,241.29,1.4,0,0,0
"1540",2007-02-02 01:39:00,0.298,0.09,241.47,1.2,0,0,0
"1541",2007-02-02 01:40:00,0.3,0.09,241.57,1.2,0,0,0
"1542",2007-02-02 01:41:00,0.3,0.092,241.95,1.2,0,0,0
"1543",2007-02-02 01:42:00,0.298,0.092,241.81,1.2,0,0,0
"1544",2007-02-02 01:43:00,0.296,0.09,241.83,1.2,0,0,0
"1545",2007-02-02 01:44:00,0.296,0.092,242.27,1.2,0,0,0
"1546",2007-02-02 01:45:00,0.296,0.094,242.56,1.2,0,0,0
"1547",2007-02-02 01:46:00,0.294,0.094,242.74,1.2,0,0,0
"1548",2007-02-02 01:47:00,0.294,0.096,243.06,1.2,0,0,0
"1549",2007-02-02 01:48:00,0.272,0.062,243.21,1.2,0,0,0
"1550",2007-02-02 01:49:00,0.224,0,243.08,1,0,0,0
"1551",2007-02-02 01:50:00,0.224,0,242.61,1,0,0,0
"1552",2007-02-02 01:51:00,0.224,0,242.35,1,0,0,0
"1553",2007-02-02 01:52:00,0.222,0,242.05,1,0,0,0
"1554",2007-02-02 01:53:00,0.222,0,241.82,1,0,0,0
"1555",2007-02-02 01:54:00,0.224,0,242.44,1,0,0,0
"1556",2007-02-02 01:55:00,0.224,0,242.4,1,0,0,0
"1557",2007-02-02 01:56:00,0.222,0,242.07,1,0,0,0
"1558",2007-02-02 01:57:00,0.22,0,240.97,1,0,0,0
"1559",2007-02-02 01:58:00,0.22,0,241.3,1,0,0,0
"1560",2007-02-02 01:59:00,0.22,0,240.92,1,0,0,0
"1561",2007-02-02 02:00:00,0.22,0,241.16,1,0,0,0
"1562",2007-02-02 02:01:00,0.262,0,242.71,1.2,0,0,0
"1563",2007-02-02 02:02:00,0.338,0.13,243.46,1.4,0,0,0
"1564",2007-02-02 02:03:00,0.334,0.132,243.88,1.4,0,0,0
"1565",2007-02-02 02:04:00,0.332,0.13,243.73,1.4,0,0,0
"1566",2007-02-02 02:05:00,0.33,0.13,243.46,1.4,0,0,0
"1567",2007-02-02 02:06:00,0.328,0.13,243.53,1.4,0,0,0
"1568",2007-02-02 02:07:00,0.326,0.128,243.19,1.4,0,0,0
"1569",2007-02-02 02:08:00,0.326,0.128,243.14,1.4,0,0,0
"1570",2007-02-02 02:09:00,0.324,0.13,243.52,1.4,0,0,0
"1571",2007-02-02 02:10:00,0.324,0.134,244.22,1.4,0,0,0
"1572",2007-02-02 02:11:00,0.324,0.132,243.85,1.4,0,0,0
"1573",2007-02-02 02:12:00,0.322,0.13,243.56,1.4,0,0,0
"1574",2007-02-02 02:13:00,0.322,0.132,244.14,1.4,0,0,0
"1575",2007-02-02 02:14:00,0.322,0.132,244.16,1.4,0,0,0
"1576",2007-02-02 02:15:00,0.322,0.132,243.91,1.4,0,0,0
"1577",2007-02-02 02:16:00,0.278,0.07,243.78,1.2,0,0,0
"1578",2007-02-02 02:17:00,0.226,0,244.25,1,0,0,0
"1579",2007-02-02 02:18:00,0.23,0,245.38,1,0,0,0
"1580",2007-02-02 02:19:00,0.23,0,246.1,1,0,0,0
"1581",2007-02-02 02:20:00,0.232,0,246.57,1,0,0,0
"1582",2007-02-02 02:21:00,0.232,0,246.39,1,0,0,0
"1583",2007-02-02 02:22:00,0.306,0.084,245.73,1.4,0,0,0
"1584",2007-02-02 02:23:00,0.306,0.106,245.24,1.4,0,0,0
"1585",2007-02-02 02:24:00,0.306,0.106,245.16,1.4,0,0,0
"1586",2007-02-02 02:25:00,0.306,0.106,244.96,1.2,0,0,0
"1587",2007-02-02 02:26:00,0.306,0.106,245.06,1.4,0,0,0
"1588",2007-02-02 02:27:00,0.304,0.106,245.08,1.2,0,0,0
"1589",2007-02-02 02:28:00,0.302,0.104,244.64,1.2,0,0,0
"1590",2007-02-02 02:29:00,0.3,0.102,244.23,1.2,0,0,0
"1591",2007-02-02 02:30:00,0.298,0.102,244.34,1.2,0,0,0
"1592",2007-02-02 02:31:00,0.3,0.104,244.77,1.2,0,0,0
"1593",2007-02-02 02:32:00,0.274,0.066,245.35,1.2,0,0,0
"1594",2007-02-02 02:33:00,0.228,0,244.94,1,0,0,0
"1595",2007-02-02 02:34:00,0.226,0,243.89,1,0,0,0
"1596",2007-02-02 02:35:00,0.226,0,243.79,1,0,0,0
"1597",2007-02-02 02:36:00,0.228,0,244.72,1,0,0,0
"1598",2007-02-02 02:37:00,0.228,0,244.87,1,0,0,0
"1599",2007-02-02 02:38:00,0.228,0,244.82,1,0,0,0
"1600",2007-02-02 02:39:00,0.228,0,244.65,1,0,0,0
"1601",2007-02-02 02:40:00,0.226,0,243.87,1,0,0,0
"1602",2007-02-02 02:41:00,0.226,0,243.55,1,0,0,0
"1603",2007-02-02 02:42:00,0.338,0.114,243.69,1.6,0,0,0
"1604",2007-02-02 02:43:00,0.338,0.134,244.63,1.4,0,0,0
"1605",2007-02-02 02:44:00,0.334,0.136,244.63,1.4,0,0,0
"1606",2007-02-02 02:45:00,0.334,0.136,244.71,1.4,0,0,0
"1607",2007-02-02 02:46:00,0.332,0.134,244.65,1.4,0,0,0
"1608",2007-02-02 02:47:00,0.33,0.136,245.05,1.4,0,0,0
"1609",2007-02-02 02:48:00,0.328,0.132,244.39,1.4,0,0,0
"1610",2007-02-02 02:49:00,0.328,0.132,244.29,1.4,0,0,0
"1611",2007-02-02 02:50:00,0.326,0.132,244.34,1.4,0,0,0
"1612",2007-02-02 02:51:00,0.324,0.13,243.98,1.4,0,0,0
"1613",2007-02-02 02:52:00,0.324,0.132,244.19,1.4,0,0,0
"1614",2007-02-02 02:53:00,0.322,0.128,243.59,1.4,0,0,0
"1615",2007-02-02 02:54:00,0.322,0.132,244.43,1.4,0,0,0
"1616",2007-02-02 02:55:00,0.322,0.132,244.09,1.4,0,0,0
"1617",2007-02-02 02:56:00,0.296,0.094,243.41,1.2,0,0,0
"1618",2007-02-02 02:57:00,0.224,0,243.09,1,0,0,0
"1619",2007-02-02 02:58:00,0.226,0,243.43,1,0,0,0
"1620",2007-02-02 02:59:00,0.224,0,243.15,1,0,0,0
"1621",2007-02-02 03:00:00,0.226,0,243.89,1,0,0,0
"1622",2007-02-02 03:01:00,0.226,0,244.15,1,0,0,0
"1623",2007-02-02 03:02:00,0.226,0,243.94,1,0,0,0
"1624",2007-02-02 03:03:00,0.226,0,243.73,1,0,0,0
"1625",2007-02-02 03:04:00,0.224,0,243.08,1,0,0,0
"1626",2007-02-02 03:05:00,0.226,0,243.41,1,0,0,0
"1627",2007-02-02 03:06:00,0.268,0,243.94,1.2,0,0,0
"1628",2007-02-02 03:07:00,0.304,0.102,244.25,1.2,0,0,0
"1629",2007-02-02 03:08:00,0.304,0.1,243.95,1.2,0,0,0
"1630",2007-02-02 03:09:00,0.304,0.098,243.68,1.2,0,0,0
"1631",2007-02-02 03:10:00,0.302,0.1,243.83,1.2,0,0,0
"1632",2007-02-02 03:11:00,0.3,0.098,243.41,1.2,0,0,0
"1633",2007-02-02 03:12:00,0.298,0.094,242.85,1.2,0,0,0
"1634",2007-02-02 03:13:00,0.298,0.098,243.44,1.2,0,0,0
"1635",2007-02-02 03:14:00,0.296,0.096,243.18,1.2,0,0,0
"1636",2007-02-02 03:15:00,0.296,0.096,243.2,1.2,0,0,0
"1637",2007-02-02 03:16:00,0.284,0.08,242.89,1.2,0,0,0
"1638",2007-02-02 03:17:00,0.224,0,242.68,1,0,0,0
"1639",2007-02-02 03:18:00,0.224,0,243.18,1,0,0,0
"1640",2007-02-02 03:19:00,0.226,0,243.35,1,0,0,0
"1641",2007-02-02 03:20:00,0.226,0,244,1,0,0,0
"1642",2007-02-02 03:21:00,0.226,0,244.09,1,0,0,0
"1643",2007-02-02 03:22:00,0.302,0.072,243.94,1.4,0,0,0
"1644",2007-02-02 03:23:00,0.338,0.13,243.9,1.4,0,0,0
"1645",2007-02-02 03:24:00,0.334,0.132,244.17,1.4,0,0,0
"1646",2007-02-02 03:25:00,0.334,0.132,244.4,1.4,0,0,0
"1647",2007-02-02 03:26:00,0.332,0.132,244.44,1.4,0,0,0
"1648",2007-02-02 03:27:00,0.376,0.18,244.69,1.8,0,0,0
"1649",2007-02-02 03:28:00,0.414,0.268,245.49,2,0,0,0
"1650",2007-02-02 03:29:00,0.412,0.266,245.26,2,0,2,0
"1651",2007-02-02 03:30:00,0.408,0.26,244.39,2,0,1,0
"1652",2007-02-02 03:31:00,0.408,0.256,243.58,2,0,1,0
"1653",2007-02-02 03:32:00,0.406,0.254,243.34,2,0,2,0
"1654",2007-02-02 03:33:00,0.404,0.252,242.89,2,0,1,0
"1655",2007-02-02 03:34:00,0.402,0.248,242.2,1.8,0,2,0
"1656",2007-02-02 03:35:00,0.4,0.244,241.8,1.8,0,1,0
"1657",2007-02-02 03:36:00,0.4,0.248,242.23,1.8,0,1,0
"1658",2007-02-02 03:37:00,0.312,0.122,242.51,1.4,0,2,0
"1659",2007-02-02 03:38:00,0.306,0.112,242.55,1.4,0,1,0
"1660",2007-02-02 03:39:00,0.306,0.114,242.93,1.4,0,2,0
"1661",2007-02-02 03:40:00,0.308,0.118,243.82,1.4,0,1,0
"1662",2007-02-02 03:41:00,0.308,0.118,244.1,1.4,0,1,0
"1663",2007-02-02 03:42:00,0.306,0.118,243.84,1.4,0,2,0
"1664",2007-02-02 03:43:00,0.302,0.112,242.68,1.2,0,1,0
"1665",2007-02-02 03:44:00,0.3,0.11,242.24,1.2,0,1,0
"1666",2007-02-02 03:45:00,0.3,0.108,241.9,1.2,0,1,0
"1667",2007-02-02 03:46:00,0.3,0.11,242.35,1.2,0,2,0
"1668",2007-02-02 03:47:00,0.3,0.112,242.66,1.2,0,1,0
"1669",2007-02-02 03:48:00,0.298,0.112,242.72,1.2,0,1,0
"1670",2007-02-02 03:49:00,0.298,0.108,242.04,1.2,0,1,0
"1671",2007-02-02 03:50:00,0.296,0.108,241.85,1.2,0,2,0
"1672",2007-02-02 03:51:00,0.39,0.216,242.22,1.8,0,1,0
"1673",2007-02-02 03:52:00,0.372,0.216,242.22,1.8,0,1,0
"1674",2007-02-02 03:53:00,0.372,0.214,241.99,1.8,0,1,0
"1675",2007-02-02 03:54:00,0.37,0.214,242.13,1.8,0,2,0
"1676",2007-02-02 03:55:00,0.37,0.214,242.17,1.8,0,1,0
"1677",2007-02-02 03:56:00,0.368,0.216,242.39,1.8,0,1,0
"1678",2007-02-02 03:57:00,0.37,0.222,243.27,1.8,0,1,0
"1679",2007-02-02 03:58:00,0.32,0.14,244.05,1.4,0,1,0
"1680",2007-02-02 03:59:00,0.296,0.1,243.5,1.2,0,0,0
"1681",2007-02-02 04:00:00,0.292,0.092,243.06,1.2,0,0,0
"1682",2007-02-02 04:01:00,0.224,0,242.22,1,0,0,0
"1683",2007-02-02 04:02:00,0.278,0,242.72,1.2,0,0,0
"1684",2007-02-02 04:03:00,0.336,0.126,242.93,1.4,0,0,0
"1685",2007-02-02 04:04:00,0.334,0.128,243.02,1.4,0,0,0
"1686",2007-02-02 04:05:00,0.33,0.126,242.65,1.4,0,0,0
"1687",2007-02-02 04:06:00,0.33,0.126,242.72,1.4,0,0,0
"1688",2007-02-02 04:07:00,0.326,0.122,242.25,1.4,0,0,0
"1689",2007-02-02 04:08:00,0.324,0.12,241.62,1.4,0,0,0
"1690",2007-02-02 04:09:00,0.324,0.122,241.94,1.4,0,0,0
"1691",2007-02-02 04:10:00,0.322,0.122,242.1,1.4,0,0,0
"1692",2007-02-02 04:11:00,0.32,0.122,242.06,1.4,0,0,0
"1693",2007-02-02 04:12:00,0.32,0.122,242.31,1.4,0,0,0
"1694",2007-02-02 04:13:00,0.32,0.122,242.14,1.4,0,0,0
"1695",2007-02-02 04:14:00,0.32,0.124,242.53,1.4,0,0,0
"1696",2007-02-02 04:15:00,0.318,0.122,242.23,1.4,0,0,0
"1697",2007-02-02 04:16:00,0.318,0.124,242.34,1.4,0,0,0
"1698",2007-02-02 04:17:00,0.228,0,242.53,1,0,0,0
"1699",2007-02-02 04:18:00,0.224,0,242.96,1,0,0,0
"1700",2007-02-02 04:19:00,0.226,0,242.97,1,0,0,0
"1701",2007-02-02 04:20:00,0.226,0,243.13,1,0,0,0
"1702",2007-02-02 04:21:00,0.226,0,243.15,1,0,0,0
"1703",2007-02-02 04:22:00,0.224,0,242.79,1,0,0,0
"1704",2007-02-02 04:23:00,0.224,0,242.78,1,0,0,0
"1705",2007-02-02 04:24:00,0.226,0,243.33,1,0,0,0
"1706",2007-02-02 04:25:00,0.226,0,243.58,1,0,0,0
"1707",2007-02-02 04:26:00,0.23,0,243.82,1,0,0,0
"1708",2007-02-02 04:27:00,0.246,0,242.69,1,0,0,0
"1709",2007-02-02 04:28:00,0.246,0,241.86,1,0,0,0
"1710",2007-02-02 04:29:00,0.222,0,241.69,1,0,0,0
"1711",2007-02-02 04:30:00,0.222,0,241.94,1,0,0,0
"1712",2007-02-02 04:31:00,0.224,0,242.68,1,0,0,0
"1713",2007-02-02 04:32:00,0.224,0,242.6,1,0,0,0
"1714",2007-02-02 04:33:00,0.224,0,243.31,1,0,0,0
"1715",2007-02-02 04:34:00,0.226,0,243.79,1,0,0,0
"1716",2007-02-02 04:35:00,0.26,0,243.92,1.2,0,0,0
"1717",2007-02-02 04:36:00,0.302,0.098,243.37,1.2,0,0,0
"1718",2007-02-02 04:37:00,0.302,0.098,243.53,1.2,0,0,0
"1719",2007-02-02 04:38:00,0.304,0.1,243.94,1.2,0,0,0
"1720",2007-02-02 04:39:00,0.302,0.098,243.54,1.2,0,0,0
"1721",2007-02-02 04:40:00,0.3,0.096,243.38,1.2,0,0,0
"1722",2007-02-02 04:41:00,0.3,0.096,243.38,1.2,0,0,0
"1723",2007-02-02 04:42:00,0.342,0.134,242.68,1.6,0,0,0
"1724",2007-02-02 04:43:00,0.408,0.23,242.86,1.8,0,0,0
"1725",2007-02-02 04:44:00,0.404,0.234,243.37,1.8,0,0,0
"1726",2007-02-02 04:45:00,0.372,0.188,242.83,1.6,0,0,0
"1727",2007-02-02 04:46:00,0.328,0.124,242.89,1.4,0,0,0
"1728",2007-02-02 04:47:00,0.346,0.112,242.38,1.4,0,0,0
"1729",2007-02-02 04:48:00,0.346,0.11,242.16,1.4,0,0,0
"1730",2007-02-02 04:49:00,0.34,0.11,241.88,1.4,0,0,0
"1731",2007-02-02 04:50:00,0.338,0.122,242.24,1.4,0,0,0
"1732",2007-02-02 04:51:00,0.336,0.122,242.44,1.4,0,0,0
"1733",2007-02-02 04:52:00,0.334,0.122,242.2,1.4,0,0,0
"1734",2007-02-02 04:53:00,0.332,0.12,241.67,1.4,0,0,0
"1735",2007-02-02 04:54:00,0.33,0.12,241.72,1.4,0,0,0
"1736",2007-02-02 04:55:00,0.33,0.12,241.63,1.4,0,0,0
"1737",2007-02-02 04:56:00,0.328,0.12,241.76,1.4,0,0,0
"1738",2007-02-02 04:57:00,0.25,0,241.63,1,0,0,0
"1739",2007-02-02 04:58:00,0.234,0,241.56,1,0,0,0
"1740",2007-02-02 04:59:00,0.232,0,241.29,1,0,0,0
"1741",2007-02-02 05:00:00,0.232,0,241.81,1,0,0,0
"1742",2007-02-02 05:01:00,0.234,0,242.55,1,0,0,0
"1743",2007-02-02 05:02:00,0.234,0,242.8,1,0,0,0
"1744",2007-02-02 05:03:00,0.232,0,242.4,1,0,0,0
"1745",2007-02-02 05:04:00,0.232,0,242.21,1,0,0,0
"1746",2007-02-02 05:05:00,0.23,0,240.92,1,0,0,0
"1747",2007-02-02 05:06:00,0.228,0,241.03,1,0,0,0
"1748",2007-02-02 05:07:00,0.23,0,241.3,1,0,0,0
"1749",2007-02-02 05:08:00,0.23,0,241.58,1,0,0,0
"1750",2007-02-02 05:09:00,0.23,0,242.16,1,0,0,0
"1751",2007-02-02 05:10:00,0.23,0,241.8,1,0,0,0
"1752",2007-02-02 05:11:00,0.23,0,242.21,1,0,0,0
"1753",2007-02-02 05:12:00,0.23,0,242.69,1,0,0,0
"1754",2007-02-02 05:13:00,0.23,0,241.97,1,0,0,0
"1755",2007-02-02 05:14:00,0.23,0,242.52,1,0,0,0
"1756",2007-02-02 05:15:00,0.228,0,241.45,1,0,0,0
"1757",2007-02-02 05:16:00,0.228,0,241.5,1,0,0,0
"1758",2007-02-02 05:17:00,0.228,0,241.88,1,0,0,0
"1759",2007-02-02 05:18:00,0.228,0,242.04,1,0,0,0
"1760",2007-02-02 05:19:00,0.228,0,242.17,1,0,0,0
"1761",2007-02-02 05:20:00,0.25,0,241.85,1.2,0,0,0
"1762",2007-02-02 05:21:00,0.304,0.09,241.76,1.2,0,0,0
"1763",2007-02-02 05:22:00,0.304,0.094,242.41,1.2,0,0,0
"1764",2007-02-02 05:23:00,0.412,0.21,242.49,2,0,0,0
"1765",2007-02-02 05:24:00,0.412,0.226,241.87,1.8,0,0,0
"1766",2007-02-02 05:25:00,0.406,0.222,241.27,1.8,0,0,0
"1767",2007-02-02 05:26:00,0.404,0.224,241.4,1.8,0,0,0
"1768",2007-02-02 05:27:00,0.396,0.222,241.14,1.8,0,0,0
"1769",2007-02-02 05:28:00,0.392,0.218,240.62,1.8,0,0,0
"1770",2007-02-02 05:29:00,0.392,0.222,241.21,1.8,0,0,0
"1771",2007-02-02 05:30:00,0.374,0.202,242.05,1.8,0,0,0
"1772",2007-02-02 05:31:00,0.322,0.124,242.39,1.4,0,0,0
"1773",2007-02-02 05:32:00,0.322,0.124,242.64,1.4,0,0,0
"1774",2007-02-02 05:33:00,0.318,0.122,242.16,1.4,0,0,0
"1775",2007-02-02 05:34:00,0.318,0.124,242.36,1.4,0,0,0
"1776",2007-02-02 05:35:00,0.318,0.124,242.28,1.4,0,0,0
"1777",2007-02-02 05:36:00,0.318,0.122,242.01,1.4,0,0,0
"1778",2007-02-02 05:37:00,0.27,0.054,242.14,1.2,0,0,0
"1779",2007-02-02 05:38:00,0.222,0,241.86,1,0,0,0
"1780",2007-02-02 05:39:00,0.222,0,241.52,1,0,0,0
"1781",2007-02-02 05:40:00,0.222,0,242.01,1,0,0,0
"1782",2007-02-02 05:41:00,0.226,0,243.32,1,0,0,0
"1783",2007-02-02 05:42:00,0.226,0,243.61,1,0,0,0
"1784",2007-02-02 05:43:00,0.224,0,242.78,1,0,0,0
"1785",2007-02-02 05:44:00,0.224,0,243.06,1,0,0,0
"1786",2007-02-02 05:45:00,0.224,0,242.99,1,0,0,0
"1787",2007-02-02 05:46:00,0.224,0,242.79,1,0,0,0
"1788",2007-02-02 05:47:00,0.226,0,243.19,1,0,0,0
"1789",2007-02-02 05:48:00,0.222,0,242.07,1,0,0,0
"1790",2007-02-02 05:49:00,0.224,0,242.09,1,0,0,0
"1791",2007-02-02 05:50:00,0.224,0,242.75,1,0,0,0
"1792",2007-02-02 05:51:00,0.224,0,242.87,1,0,0,0
"1793",2007-02-02 05:52:00,0.224,0,242.93,1,0,0,0
"1794",2007-02-02 05:53:00,0.226,0,243.14,1,0,0,0
"1795",2007-02-02 05:54:00,0.224,0,243.15,1,0,0,0
"1796",2007-02-02 05:55:00,0.226,0,243.17,1,0,0,0
"1797",2007-02-02 05:56:00,0.224,0,242.84,1,0,0,0
"1798",2007-02-02 05:57:00,0.224,0,242.57,1,0,0,0
"1799",2007-02-02 05:58:00,0.3,0.08,242.61,1.4,0,0,0
"1800",2007-02-02 05:59:00,0.312,0.114,242.96,1.4,0,1,0
"1801",2007-02-02 06:00:00,0.316,0.116,243.45,1.4,0,1,0
"1802",2007-02-02 06:01:00,0.318,0.122,244.47,1.4,0,1,0
"1803",2007-02-02 06:02:00,0.32,0.124,245.01,1.4,0,2,0
"1804",2007-02-02 06:03:00,0.388,0.192,243.84,1.8,0,1,0
"1805",2007-02-02 06:04:00,0.43,0.262,244.51,2,0,2,0
"1806",2007-02-02 06:05:00,0.424,0.26,244.01,2,0,1,0
"1807",2007-02-02 06:06:00,0.492,0.334,243.71,2.4,0,2,0
"1808",2007-02-02 06:07:00,0.494,0.36,242.87,2.4,0,1,0
"1809",2007-02-02 06:08:00,0.49,0.354,242.05,2.4,0,1,0
"1810",2007-02-02 06:09:00,0.488,0.356,242.35,2.4,0,2,0
"1811",2007-02-02 06:10:00,0.486,0.356,242.3,2.4,0,1,0
"1812",2007-02-02 06:11:00,0.482,0.358,242.63,2.4,0,1,0
"1813",2007-02-02 06:12:00,0.482,0.364,243.77,2.4,0,2,0
"1814",2007-02-02 06:13:00,0.478,0.362,243.44,2.4,0,1,0
"1815",2007-02-02 06:14:00,0.476,0.362,243.48,2.4,0,1,0
"1816",2007-02-02 06:15:00,0.472,0.362,243.22,2.4,0,2,0
"1817",2007-02-02 06:16:00,0.402,0.256,242.91,2,0,1,0
"1818",2007-02-02 06:17:00,0.382,0.226,242.52,1.8,0,1,0
"1819",2007-02-02 06:18:00,0.306,0.116,243.2,1.4,0,1,0
"1820",2007-02-02 06:19:00,0.306,0.116,243.35,1.4,0,2,0
"1821",2007-02-02 06:20:00,0.306,0.118,243.78,1.4,0,1,0
"1822",2007-02-02 06:21:00,0.302,0.114,242.9,1.4,0,1,0
"1823",2007-02-02 06:22:00,0.302,0.114,242.66,1.4,0,1,0
"1824",2007-02-02 06:23:00,0.302,0.116,243.3,1.4,0,2,0
"1825",2007-02-02 06:24:00,0.302,0.116,243.21,1.4,0,1,0
"1826",2007-02-02 06:25:00,0.3,0.112,242.49,1.2,0,1,0
"1827",2007-02-02 06:26:00,0.302,0.118,243.83,1.4,0,1,0
"1828",2007-02-02 06:27:00,0.302,0.118,243.9,1.4,0,1,0
"1829",2007-02-02 06:28:00,0.29,0.096,242.73,1.2,0,1,0
"1830",2007-02-02 06:29:00,0.228,0,242.5,1,0,0,0
"1831",2007-02-02 06:30:00,0.276,0,241.85,1.2,0,0,0
"1832",2007-02-02 06:31:00,0.424,0,241.58,1.8,0,0,0
"1833",2007-02-02 06:32:00,0.422,0,241.28,1.6,0,0,0
"1834",2007-02-02 06:33:00,0.422,0,241.14,1.6,0,0,0
"1835",2007-02-02 06:34:00,0.434,0,241.35,1.8,0,0,0
"1836",2007-02-02 06:35:00,0.538,0,241.39,2.2,0,0,0
"1837",2007-02-02 06:36:00,0.514,0,241.74,2,0,0,0
"1838",2007-02-02 06:37:00,0.842,0,241.21,4,0,0,3
"1839",2007-02-02 06:38:00,2.654,0,239.39,12.4,0,0,18
"1840",2007-02-02 06:39:00,4.862,0,236.93,20.4,0,0,18
"1841",2007-02-02 06:40:00,5.448,0,236.49,23,0,0,18
"1842",2007-02-02 06:41:00,4.414,0,237.26,19.4,0,0,17
"1843",2007-02-02 06:42:00,2.796,0,239.36,11.6,0,0,18
"1844",2007-02-02 06:43:00,3.32,0,238.73,13.8,0,0,17
"1845",2007-02-02 06:44:00,3.208,0.118,239.09,13.6,0,0,18
"1846",2007-02-02 06:45:00,3.042,0.17,239.09,12.8,0,0,17
"1847",2007-02-02 06:46:00,2.646,0.144,240.08,11.4,0,0,18
"1848",2007-02-02 06:47:00,1.954,0.124,239.76,8.2,0,0,18
"1849",2007-02-02 06:48:00,2.262,0.106,239.74,9.4,0,0,17
"1850",2007-02-02 06:49:00,2.294,0.18,240.01,9.6,0,0,18
"1851",2007-02-02 06:50:00,2.206,0.212,240.27,9.2,0,0,18
"1852",2007-02-02 06:51:00,2.114,0.212,240.18,8.8,0,0,18
"1853",2007-02-02 06:52:00,2.112,0.214,240.47,8.8,0,0,17
"1854",2007-02-02 06:53:00,2.108,0.214,240.38,8.8,0,0,18
"1855",2007-02-02 06:54:00,2.11,0.216,240.67,8.8,0,0,18
"1856",2007-02-02 06:55:00,2.112,0.216,240.76,8.8,0,0,17
"1857",2007-02-02 06:56:00,2.09,0.214,240.18,8.6,0,0,18
"1858",2007-02-02 06:57:00,2.102,0.218,240.97,8.8,0,0,18
"1859",2007-02-02 06:58:00,2.1,0.174,240.62,8.8,0,0,18
"1860",2007-02-02 06:59:00,2.052,0.078,240.01,8.4,0,0,17
"1861",2007-02-02 07:00:00,2.046,0.064,239.73,8.4,0,0,18
"1862",2007-02-02 07:01:00,1.986,0,239.63,8.2,0,0,18
"1863",2007-02-02 07:02:00,1.986,0,239.71,8.2,0,0,17
"1864",2007-02-02 07:03:00,1.97,0,238.89,8.2,0,0,18
"1865",2007-02-02 07:04:00,1.962,0,238.16,8.2,0,0,17
"1866",2007-02-02 07:05:00,1.956,0,237.98,8.2,0,0,17
"1867",2007-02-02 07:06:00,1.952,0,237.78,8.2,0,0,18
"1868",2007-02-02 07:07:00,1.954,0,237.72,8.2,0,0,17
"1869",2007-02-02 07:08:00,1.956,0,237.92,8.2,0,0,17
"1870",2007-02-02 07:09:00,1.954,0,237.51,8.2,0,0,18
"1871",2007-02-02 07:10:00,1.962,0,237.98,8.2,0,0,17
"1872",2007-02-02 07:11:00,1.974,0,238.88,8.2,0,0,18
"1873",2007-02-02 07:12:00,1.986,0,239.85,8.2,0,0,17
"1874",2007-02-02 07:13:00,1.98,0,239.77,8.2,0,0,18
"1875",2007-02-02 07:14:00,1.98,0,239.9,8.2,0,0,18
